<<<<<<< HEAD
review_id,order_id,product_id,review_date,rating,review_title
REV-0136678,770429,690,2021-07-24,1,Would not recommend
REV-0136679,770433,604,2021-07-23,4,Good overall
REV-0136680,770437,549,2021-08-11,4,Good overall
REV-0136681,770438,1009,2021-08-09,5,Highly recommend
REV-0136683,770472,1171,2021-08-02,4,Solid choice
REV-0136685,770490,307,2021-08-02,5,Very satisfied
REV-0136686,770493,2086,2021-08-07,5,Highly recommend
REV-0136687,770495,939,2021-07-26,5,Great quality
REV-0136688,770501,1262,2021-07-26,4,Happy with purchase
REV-0136690,770521,487,2021-07-31,5,Very satisfied
REV-0136691,770523,506,2021-07-29,5,Great quality
REV-0136692,770526,2369,2021-07-27,5,Highly recommend
REV-0136693,770528,993,2021-07-29,4,Works well
REV-0136694,770535,2097,2021-07-29,4,Solid choice
REV-0136695,770540,1005,2021-07-31,3,Mixed feelings
REV-0136696,770543,636,2021-07-24,5,Great quality
REV-0136697,770547,457,2021-07-28,4,Good overall
REV-0136698,770556,506,2021-08-08,4,Solid choice
REV-0136699,770558,676,2021-08-09,4,Happy with purchase
REV-0136700,770566,674,2021-08-05,3,Average product
REV-0136701,770569,449,2021-08-19,4,Good overall
REV-0136702,770570,506,2021-08-09,4,Solid choice
REV-0136703,770601,556,2021-07-28,5,Very satisfied
REV-0136704,770602,429,2021-08-06,5,Great quality
REV-0136705,770604,1009,2021-07-27,4,Solid choice
REV-0136706,770611,690,2021-08-09,4,Works well
REV-0136707,770615,759,2021-08-04,5,Great quality
REV-0136710,770624,1129,2021-07-29,3,Mixed feelings
REV-0136712,770630,2376,2021-08-14,4,Solid choice
REV-0136713,770635,1115,2021-07-27,3,Average product
REV-0136714,770637,939,2021-08-11,5,Excellent product!
REV-0136716,770651,2332,2021-08-14,4,Good overall
REV-0136719,770671,690,2021-08-15,5,Highly recommend
REV-0136720,770673,777,2021-08-20,4,Solid choice
REV-0136721,770675,438,2021-08-07,5,Great quality
REV-0136722,770677,2275,2021-08-16,5,Very satisfied
REV-0136723,770678,307,2021-08-14,3,Average product
REV-0136724,770679,1009,2021-08-07,5,Excellent product!
REV-0136726,770682,907,2021-07-27,4,Works well
REV-0136727,770688,449,2021-07-20,4,Solid choice
REV-0136728,770698,945,2021-07-22,4,Good overall
REV-0136729,770701,659,2021-08-12,5,Excellent product!
REV-0136730,770712,150,2021-08-16,1,Not as described
REV-0136731,770719,407,2021-08-04,5,Very satisfied
REV-0136733,770742,1705,2021-08-22,5,Very satisfied
REV-0136734,770745,980,2021-08-11,3,Mixed feelings
REV-0136735,770754,1009,2021-08-14,2,Below expectations
REV-0136736,770756,780,2021-08-14,4,Solid choice
REV-0136737,770770,2336,2021-07-25,5,Great quality
REV-0136738,770777,2091,2021-08-17,4,Solid choice
REV-0136739,770778,577,2021-08-06,3,Average product
REV-0136740,770789,980,2021-07-29,4,Happy with purchase
REV-0136741,770792,324,2021-07-31,4,Works well
REV-0136743,770804,1145,2021-08-02,3,Mixed feelings
REV-0136744,770810,1022,2021-08-06,5,Highly recommend
REV-0136746,770812,2379,2021-08-15,5,Highly recommend
REV-0136747,770816,335,2021-08-20,4,Good overall
REV-0136748,770824,2275,2021-07-23,5,Highly recommend
REV-0136749,770827,764,2021-08-09,5,Very satisfied
REV-0136750,770836,690,2021-08-14,5,Highly recommend
REV-0136751,770856,201,2021-08-06,5,Excellent product!
REV-0136752,770870,438,2021-08-02,3,Mixed feelings
REV-0136754,770878,615,2021-08-13,5,Highly recommend
REV-0136755,770897,2385,2021-07-29,5,Very satisfied
REV-0136756,770903,993,2021-08-11,5,Highly recommend
REV-0136757,770909,690,2021-08-07,4,Happy with purchase
REV-0136758,770911,666,2021-08-12,4,Happy with purchase
REV-0136759,770912,2412,2021-08-04,4,Solid choice
REV-0136761,770928,782,2021-08-15,4,Solid choice
REV-0136762,770931,609,2021-08-18,4,Works well
REV-0136763,770932,1141,2021-08-24,4,Good overall
REV-0136764,770940,107,2021-08-06,2,Below expectations
REV-0136765,770942,2368,2021-08-06,5,Excellent product!
REV-0136766,770944,2280,2021-08-14,2,Would not reorder
REV-0136767,770951,2367,2021-08-22,2,Would not reorder
REV-0136768,770954,109,2021-08-08,3,Average product
REV-0136773,770979,1916,2021-08-07,2,Some issues
REV-0136774,770981,2365,2021-08-02,4,Good overall
REV-0136776,770987,1175,2021-08-14,5,Very satisfied
REV-0136780,771003,506,2021-08-16,5,Great quality
REV-0136781,771008,945,2021-08-05,4,Good overall
REV-0136782,771011,461,2021-08-23,5,Highly recommend
REV-0136783,771017,1022,2021-07-26,5,Highly recommend
REV-0136785,771030,702,2021-08-01,5,Very satisfied
REV-0136786,771034,487,2021-08-12,5,Great quality
REV-0136787,771046,760,2021-07-31,5,Highly recommend
REV-0136789,771062,1115,2021-07-29,4,Good overall
REV-0136790,771065,506,2021-08-13,5,Highly recommend
REV-0136791,771068,236,2021-08-12,4,Solid choice
REV-0136792,771069,2345,2021-07-31,5,Excellent product!
REV-0136793,771082,908,2021-08-22,5,Great quality
REV-0136795,771096,604,2021-08-07,4,Happy with purchase
REV-0136796,771103,792,2021-08-21,3,Average product
REV-0136797,771105,491,2021-08-03,5,Great quality
REV-0136798,771111,407,2021-08-01,4,Good overall
REV-0136799,771117,202,2021-08-09,5,Great quality
REV-0136800,771123,1809,2021-08-06,4,Works well
REV-0136801,771127,449,2021-08-08,2,Some issues
REV-0136802,771129,1730,2021-08-12,5,Highly recommend
REV-0136803,771143,449,2021-08-06,2,Below expectations
REV-0136804,771152,585,2021-07-22,4,Works well
REV-0136805,771161,690,2021-08-05,5,Highly recommend
REV-0136806,771162,449,2021-08-02,2,Some issues
REV-0136807,771173,577,2021-07-24,5,Highly recommend
REV-0136808,771174,609,2021-08-03,4,Solid choice
REV-0136809,771175,1182,2021-08-16,5,Highly recommend
REV-0136810,771180,2206,2021-07-27,4,Works well
REV-0136812,771187,506,2021-08-07,4,Works well
REV-0136813,771200,407,2021-08-09,3,Average product
REV-0136814,771215,491,2021-08-27,4,Good overall
REV-0136815,771216,461,2021-08-20,5,Great quality
REV-0136816,771217,449,2021-08-21,5,Highly recommend
REV-0136817,771219,791,2021-08-03,4,Good overall
REV-0136818,771220,792,2021-08-15,2,Below expectations
REV-0136819,771226,1171,2021-08-05,5,Excellent product!
REV-0136822,771243,202,2021-08-18,5,Highly recommend
REV-0136823,771245,2368,2021-08-01,3,Average product
REV-0136824,771256,487,2021-08-08,5,Excellent product!
REV-0136825,771261,588,2021-08-07,5,Very satisfied
REV-0136826,771272,1852,2021-08-06,4,Good overall
REV-0136827,771279,993,2021-08-01,3,Average product
REV-0136828,771281,443,2021-08-21,5,Excellent product!
REV-0136829,771282,1115,2021-08-13,3,Mixed feelings
REV-0136830,771283,1920,2021-08-07,2,Below expectations
REV-0136831,771301,1182,2021-08-07,5,Great quality
REV-0136832,771314,487,2021-08-23,4,Happy with purchase
REV-0136833,771318,2086,2021-08-16,5,Very satisfied
REV-0136837,771343,1837,2021-08-14,5,Great quality
REV-0136838,771347,2263,2021-08-05,5,Excellent product!
REV-0136839,771374,1497,2021-08-27,2,Would not reorder
REV-0136840,771385,496,2021-08-01,5,Highly recommend
REV-0136841,771389,65,2021-08-22,3,Average product
REV-0136842,771395,908,2021-07-27,3,Average product
REV-0136846,771414,676,2021-08-18,4,Works well
REV-0136847,771419,548,2021-08-01,5,Highly recommend
REV-0136848,771423,1827,2021-08-25,4,Works well
REV-0136849,771442,2395,2021-08-18,5,Very satisfied
REV-0136850,771460,2295,2021-08-12,4,Happy with purchase
REV-0136851,771461,2295,2021-08-01,4,Good overall
REV-0136852,771470,1180,2021-07-30,3,Average product
REV-0136853,771480,109,2021-08-14,5,Excellent product!
REV-0136854,771484,2064,2021-08-08,5,Great quality
REV-0136855,771494,506,2021-08-16,3,Mixed feelings
REV-0136856,771501,1220,2021-07-31,4,Solid choice
REV-0136857,771513,449,2021-08-31,5,Excellent product!
REV-0136858,771526,449,2021-08-06,4,Good overall
REV-0136859,771529,578,2021-08-02,4,Happy with purchase
REV-0136861,771534,1518,2021-08-01,5,Very satisfied
REV-0136862,771538,449,2021-08-10,5,Great quality
REV-0136863,771545,578,2021-08-28,4,Good overall
REV-0136864,771552,1043,2021-08-17,1,Poor quality
REV-0136865,771553,835,2021-08-11,3,"Decent, nothing special"
REV-0136867,771563,433,2021-08-15,4,Solid choice
REV-0136868,771573,506,2021-08-11,4,Solid choice
REV-0136869,771588,449,2021-08-24,1,Not as described
REV-0136870,771591,1678,2021-08-07,4,Solid choice
REV-0136871,771607,1228,2021-08-17,5,Excellent product!
REV-0136872,771608,585,2021-07-30,5,Very satisfied
REV-0136874,771617,791,2021-08-11,5,Excellent product!
REV-0136876,771619,2331,2021-08-26,2,Would not reorder
REV-0136878,771625,942,2021-07-28,5,Highly recommend
REV-0136881,771651,2332,2021-08-09,4,Happy with purchase
REV-0136882,771661,438,2021-08-17,1,Poor quality
REV-0136883,771664,1863,2021-08-23,4,Works well
REV-0136886,771696,457,2021-07-31,5,Excellent product!
REV-0136887,771704,2206,2021-08-15,4,Solid choice
REV-0136888,771711,674,2021-08-09,2,Would not reorder
REV-0136889,771712,470,2021-08-04,5,Highly recommend
REV-0136891,771739,908,2021-09-02,3,Mixed feelings
REV-0136892,771745,989,2021-08-09,5,Great quality
REV-0136893,771754,324,2021-08-06,5,Great quality
REV-0136894,771761,2389,2021-08-20,4,Happy with purchase
REV-0136895,771762,1129,2021-08-09,4,Works well
REV-0136896,771770,1879,2021-08-26,5,Very satisfied
REV-0136897,771780,1837,2021-08-13,4,Works well
REV-0136899,771794,487,2021-08-14,5,Great quality
REV-0136900,771795,1433,2021-08-22,5,Very satisfied
REV-0136901,771800,909,2021-08-05,3,"Decent, nothing special"
REV-0136902,771807,674,2021-08-24,4,Happy with purchase
REV-0136903,771809,1012,2021-08-07,5,Very satisfied
REV-0136904,771816,2395,2021-07-29,4,Solid choice
REV-0136905,771829,2138,2021-08-08,5,Very satisfied
REV-0136906,771854,2379,2021-08-20,4,Solid choice
REV-0136908,771860,676,2021-08-30,3,Mixed feelings
REV-0136910,771870,202,2021-08-09,4,Happy with purchase
REV-0136912,771876,826,2021-08-07,2,Some issues
REV-0136913,771882,362,2021-08-13,5,Excellent product!
REV-0136915,771902,778,2021-08-08,4,Happy with purchase
REV-0136917,771932,449,2021-08-10,5,Very satisfied
REV-0136918,771935,1182,2021-08-13,3,"Decent, nothing special"
REV-0136919,771939,1086,2021-08-29,2,Some issues
REV-0136920,771941,407,2021-08-14,5,Great quality
REV-0136922,771967,2275,2021-08-03,5,Great quality
REV-0136923,771979,456,2021-08-10,4,Works well
REV-0136925,771983,449,2021-08-14,4,Solid choice
REV-0136926,771985,1223,2021-08-05,4,Good overall
REV-0136927,771986,2148,2021-08-06,5,Highly recommend
REV-0136928,771993,760,2021-09-01,3,Mixed feelings
REV-0136929,771996,963,2021-08-14,4,Solid choice
REV-0136930,772020,1813,2021-08-26,4,Works well
REV-0136931,772030,1022,2021-08-06,5,Highly recommend
REV-0136932,772031,26,2021-08-21,5,Excellent product!
REV-0136933,772042,1000,2021-08-06,5,Excellent product!
REV-0136936,772050,1140,2021-08-04,4,Works well
REV-0136937,772062,981,2021-08-21,4,Works well
REV-0136938,772063,778,2021-08-08,5,Excellent product!
REV-0136940,772072,449,2021-08-14,4,Works well
REV-0136941,772074,506,2021-08-12,3,Average product
REV-0136942,772088,2395,2021-08-29,5,Excellent product!
REV-0136944,772111,456,2021-08-30,3,Average product
REV-0136945,772122,2186,2021-08-24,1,Would not recommend
REV-0136946,772133,2350,2021-08-23,5,Highly recommend
REV-0136947,772141,431,2021-08-09,1,Very disappointed
REV-0136948,772151,945,2021-08-09,4,Good overall
REV-0136949,772175,1062,2021-08-21,5,Great quality
REV-0136950,772179,2379,2021-08-10,5,Great quality
REV-0136951,772182,64,2021-08-17,3,"Decent, nothing special"
REV-0136952,772187,470,2021-08-10,5,Excellent product!
REV-0136953,772201,1700,2021-08-09,5,Highly recommend
REV-0136954,772203,782,2021-08-18,5,Very satisfied
REV-0136955,772205,1134,2021-08-24,3,Average product
REV-0136956,772210,449,2021-08-17,4,Good overall
REV-0136958,772215,1879,2021-08-15,5,Great quality
REV-0136960,772244,2055,2021-09-01,3,Average product
REV-0136961,772246,1289,2021-08-21,5,Highly recommend
REV-0136963,772248,993,2021-08-18,2,Below expectations
REV-0136964,772250,1532,2021-08-10,5,Highly recommend
REV-0136965,772254,1085,2021-08-07,1,Not as described
REV-0136966,772258,1920,2021-08-28,4,Happy with purchase
REV-0136967,772265,1140,2021-08-29,3,Average product
REV-0136968,772267,549,2021-08-22,1,Would not recommend
REV-0136969,772273,1179,2021-08-02,2,Would not reorder
REV-0136970,772274,2138,2021-08-27,5,Highly recommend
REV-0136971,772279,2343,2021-08-15,5,Great quality
REV-0136973,772295,585,2021-08-06,5,Very satisfied
REV-0136975,772330,927,2021-08-21,3,Mixed feelings
REV-0136977,772342,449,2021-08-17,5,Great quality
REV-0136978,772346,1183,2021-08-19,5,Highly recommend
REV-0136979,772355,2060,2021-08-17,4,Good overall
REV-0136980,772356,791,2021-08-18,5,Great quality
REV-0136981,772358,471,2021-08-29,4,Solid choice
REV-0136982,772371,429,2021-08-22,3,Average product
REV-0136983,772375,491,2021-08-14,5,Very satisfied
REV-0136985,772414,819,2021-08-06,3,Average product
REV-0136987,772424,1182,2021-08-30,5,Very satisfied
REV-0136988,772440,1009,2021-08-16,3,Average product
REV-0136990,772457,927,2021-09-03,5,Great quality
REV-0136994,772468,791,2021-08-21,5,Great quality
REV-0136995,772470,2045,2021-08-13,4,Solid choice
REV-0136996,772477,2186,2021-08-06,4,Solid choice
REV-0136997,772478,2097,2021-08-16,5,Great quality
REV-0136998,772484,1000,2021-08-16,5,Highly recommend
REV-0136999,772488,1434,2021-08-22,5,Excellent product!
REV-0137000,772490,1419,2021-08-13,1,Not as described
REV-0137001,772505,1823,2021-08-24,2,Below expectations
REV-0137002,772506,1085,2021-08-23,2,Would not reorder
REV-0137003,772511,2331,2021-08-17,4,Happy with purchase
REV-0137005,772517,1682,2021-08-15,5,Very satisfied
REV-0137009,772544,963,2021-08-21,5,Great quality
REV-0137010,772548,1060,2021-08-25,4,Good overall
REV-0137011,772585,431,2021-09-03,5,Highly recommend
REV-0137012,772592,430,2021-08-25,1,Would not recommend
REV-0137013,772594,604,2021-08-10,4,Happy with purchase
REV-0137014,772598,2186,2021-08-22,4,Works well
REV-0137015,772601,506,2021-08-10,3,Mixed feelings
REV-0137017,772604,456,2021-09-02,5,Very satisfied
REV-0137018,772608,590,2021-08-18,5,Great quality
REV-0137020,772626,609,2021-08-24,5,Great quality
REV-0137022,772637,792,2021-08-25,5,Highly recommend
REV-0137023,772643,2331,2021-08-30,5,Great quality
REV-0137024,772647,690,2021-08-17,5,Great quality
REV-0137025,772660,2064,2021-08-24,3,"Decent, nothing special"
REV-0137026,772667,450,2021-09-02,5,Excellent product!
REV-0137028,772676,1009,2021-08-11,5,Great quality
REV-0137029,772680,2359,2021-08-20,5,Great quality
REV-0137031,772692,1115,2021-09-01,5,Excellent product!
REV-0137032,772701,506,2021-08-05,5,Highly recommend
REV-0137034,772706,2388,2021-08-14,5,Excellent product!
REV-0137035,772709,2275,2021-09-02,5,Excellent product!
REV-0137036,772731,993,2021-08-16,2,Below expectations
REV-0137037,772732,760,2021-08-17,4,Works well
REV-0137038,772749,2365,2021-08-25,4,Solid choice
REV-0137039,772750,2394,2021-09-04,5,Highly recommend
REV-0137040,772751,1022,2021-08-11,2,Below expectations
REV-0137041,772757,1179,2021-08-09,5,Highly recommend
REV-0137042,772758,1053,2021-08-05,5,Very satisfied
REV-0137043,772771,487,2021-08-25,5,Very satisfied
REV-0137044,772783,478,2021-09-01,4,Works well
REV-0137045,772789,1049,2021-08-14,5,Highly recommend
REV-0137046,772803,1182,2021-08-29,5,Very satisfied
REV-0137047,772808,2214,2021-08-16,5,Highly recommend
REV-0137048,772809,451,2021-08-17,3,Mixed feelings
REV-0137049,772819,734,2021-09-05,5,Great quality
REV-0137050,772829,2360,2021-08-21,5,Excellent product!
REV-0137051,772836,826,2021-09-08,3,"Decent, nothing special"
REV-0137052,772838,1103,2021-08-04,4,Solid choice
REV-0137053,772839,1104,2021-08-20,4,Good overall
REV-0137054,772843,506,2021-08-19,1,Very disappointed
REV-0137055,772857,461,2021-08-19,4,Works well
REV-0137056,772860,1118,2021-08-24,4,Works well
REV-0137057,772867,1180,2021-08-14,4,Solid choice
REV-0137058,772869,491,2021-08-19,4,Solid choice
REV-0137060,772877,202,2021-08-13,2,Some issues
REV-0137061,772891,809,2021-08-05,1,Poor quality
REV-0137063,772896,74,2021-08-17,1,Not as described
REV-0137064,772897,1180,2021-08-25,5,Highly recommend
REV-0137065,772908,862,2021-08-24,4,Good overall
REV-0137066,772911,2331,2021-09-03,1,Not as described
REV-0137067,772915,1182,2021-08-21,4,Works well
REV-0137068,772923,1182,2021-08-10,5,Great quality
REV-0137070,772932,1077,2021-08-06,5,Highly recommend
REV-0137071,772934,1212,2021-09-07,4,Solid choice
REV-0137072,772948,3,2021-08-23,5,Very satisfied
REV-0137073,772953,438,2021-08-16,4,Works well
REV-0137074,772955,548,2021-08-26,5,Very satisfied
REV-0137075,772960,733,2021-08-23,5,Highly recommend
REV-0137077,772964,826,2021-08-19,5,Very satisfied
REV-0137079,772968,240,2021-09-04,5,Excellent product!
REV-0137080,772971,759,2021-08-07,4,Happy with purchase
REV-0137081,772972,506,2021-08-09,5,Excellent product!
REV-0137082,772981,252,2021-08-16,4,Works well
REV-0137083,772983,549,2021-08-10,5,Excellent product!
REV-0137084,772985,604,2021-08-26,1,Not as described
REV-0137086,772994,2393,2021-08-31,2,Would not reorder
REV-0137087,772995,945,2021-08-21,5,Very satisfied
REV-0137088,772996,1053,2021-08-26,5,Great quality
REV-0137089,772999,791,2021-08-30,3,"Decent, nothing special"
REV-0137090,773004,2218,2021-08-29,5,Very satisfied
REV-0137091,773010,201,2021-08-22,5,Great quality
REV-0137092,773014,993,2021-08-12,5,Very satisfied
REV-0137094,773035,2239,2021-08-29,4,Works well
REV-0137095,773037,1212,2021-09-06,4,Happy with purchase
REV-0137096,773040,2103,2021-08-24,4,Solid choice
REV-0137097,773057,2365,2021-09-01,4,Good overall
REV-0137098,773059,324,2021-08-14,5,Very satisfied
REV-0137099,773061,349,2021-09-07,5,Very satisfied
REV-0137100,773068,2133,2021-08-16,4,Solid choice
REV-0137101,773078,449,2021-08-30,3,Mixed feelings
REV-0137102,773080,1703,2021-08-18,5,Very satisfied
REV-0137103,773083,1722,2021-08-16,5,Excellent product!
REV-0137104,773088,1129,2021-08-29,4,Works well
REV-0137105,773099,2055,2021-08-16,4,Works well
REV-0137106,773101,899,2021-08-18,2,Below expectations
REV-0137107,773102,973,2021-08-27,5,Great quality
REV-0137108,773103,1875,2021-08-09,1,Would not recommend
REV-0137110,773113,1180,2021-08-17,4,Happy with purchase
REV-0137112,773123,2331,2021-08-24,4,Works well
REV-0137113,773135,1062,2021-09-02,5,Very satisfied
REV-0137115,773145,1217,2021-09-04,2,Some issues
REV-0137116,773148,2376,2021-08-29,4,Solid choice
REV-0137117,773154,2350,2021-08-14,2,Below expectations
REV-0137118,773157,674,2021-08-24,5,Very satisfied
REV-0137119,773160,1137,2021-08-16,5,Great quality
REV-0137120,773161,2169,2021-08-20,3,"Decent, nothing special"
REV-0137121,773171,506,2021-08-20,2,Some issues
REV-0137122,773179,506,2021-08-31,4,Works well
REV-0137123,773183,1059,2021-08-26,3,Average product
REV-0137124,773191,2036,2021-09-06,2,Some issues
REV-0137125,773200,2388,2021-09-03,3,"Decent, nothing special"
REV-0137126,773201,2042,2021-08-28,5,Great quality
REV-0137128,773210,2353,2021-08-22,4,Good overall
REV-0137129,773214,428,2021-08-11,4,Happy with purchase
REV-0137131,773220,1022,2021-09-01,4,Solid choice
REV-0137133,773245,793,2021-09-03,5,Great quality
REV-0137135,773262,26,2021-08-18,4,Good overall
REV-0137136,773269,491,2021-08-18,4,Works well
REV-0137137,773274,471,2021-09-02,3,Mixed feelings
REV-0137138,773288,1879,2021-09-02,1,Poor quality
REV-0137139,773290,1009,2021-08-12,5,Great quality
REV-0137140,773291,1009,2021-08-25,5,Great quality
REV-0137141,773301,1077,2021-08-23,5,Highly recommend
REV-0137142,773308,2396,2021-09-01,4,Solid choice
REV-0137143,773324,487,2021-08-23,4,Happy with purchase
REV-0137144,773332,1714,2021-08-15,4,Solid choice
REV-0137145,773337,2236,2021-08-08,2,Some issues
REV-0137149,773353,449,2021-08-28,5,Very satisfied
REV-0137150,773357,690,2021-08-13,2,Some issues
REV-0137151,773359,449,2021-09-01,2,Would not reorder
REV-0137152,773361,461,2021-08-14,3,Average product
REV-0137153,773364,2206,2021-08-30,5,Very satisfied
REV-0137154,773373,549,2021-09-07,1,Would not recommend
REV-0137155,773384,1000,2021-08-29,4,Good overall
REV-0137156,773390,276,2021-09-08,1,Not as described
REV-0137157,773392,974,2021-08-26,4,Good overall
REV-0137158,773402,2054,2021-08-11,5,Highly recommend
REV-0137160,773407,438,2021-09-05,4,Happy with purchase
REV-0137162,773415,451,2021-08-09,4,Works well
REV-0137163,773423,1180,2021-08-29,3,"Decent, nothing special"
REV-0137164,773426,563,2021-08-25,4,Happy with purchase
REV-0137165,773433,674,2021-08-25,4,Solid choice
REV-0137167,773443,2134,2021-08-18,4,Works well
REV-0137168,773444,563,2021-09-02,2,Some issues
REV-0137169,773465,589,2021-08-25,2,Below expectations
REV-0137171,773468,733,2021-08-24,5,Excellent product!
REV-0137172,773471,449,2021-08-19,5,Very satisfied
REV-0137173,773474,1180,2021-08-27,4,Solid choice
REV-0137174,773512,1419,2021-08-25,5,Great quality
REV-0137175,773520,604,2021-08-10,3,Average product
REV-0137176,773523,506,2021-09-10,2,Some issues
REV-0137179,773550,461,2021-08-26,5,Great quality
REV-0137181,773565,496,2021-08-13,5,Highly recommend
REV-0137182,773576,567,2021-09-04,5,Great quality
REV-0137183,773580,676,2021-08-21,2,Some issues
REV-0137184,773585,449,2021-08-09,5,Great quality
REV-0137185,773586,549,2021-09-03,4,Happy with purchase
REV-0137186,773592,506,2021-08-13,5,Highly recommend
REV-0137187,773599,1872,2021-08-15,5,Very satisfied
REV-0137188,773602,2331,2021-08-25,2,Some issues
REV-0137189,773612,2402,2021-08-12,4,Happy with purchase
REV-0137190,773617,1566,2021-08-11,5,Very satisfied
REV-0137192,773642,1228,2021-08-18,5,Highly recommend
REV-0137193,773649,1043,2021-08-14,3,Mixed feelings
REV-0137195,773655,2103,2021-09-06,5,Excellent product!
REV-0137196,773659,974,2021-08-18,3,"Decent, nothing special"
REV-0137197,773674,470,2021-08-15,4,Happy with purchase
REV-0137198,773677,1085,2021-09-03,4,Works well
REV-0137199,773686,1085,2021-08-22,3,"Decent, nothing special"
REV-0137200,773689,589,2021-08-25,3,Average product
REV-0137201,773697,2395,2021-08-31,5,Excellent product!
REV-0137202,773709,1722,2021-09-04,4,Good overall
REV-0137204,773728,2103,2021-08-18,5,Highly recommend
REV-0137206,773733,2193,2021-08-10,5,Highly recommend
REV-0137207,773738,791,2021-08-29,3,Mixed feelings
REV-0137208,773746,604,2021-09-05,5,Excellent product!
REV-0137209,773748,908,2021-09-04,5,Highly recommend
REV-0137210,773749,762,2021-08-26,5,Excellent product!
REV-0137212,773763,55,2021-08-19,5,Great quality
REV-0137213,773765,1183,2021-08-25,4,Works well
REV-0137214,773785,2148,2021-08-22,4,Happy with purchase
REV-0137215,773786,332,2021-08-28,5,Excellent product!
REV-0137217,773794,15,2021-09-11,5,Great quality
REV-0137218,773829,207,2021-08-17,3,Average product
REV-0137219,773830,506,2021-08-15,5,Highly recommend
REV-0137220,773832,332,2021-09-02,5,Great quality
REV-0137222,773845,202,2021-08-30,1,Poor quality
REV-0137223,773852,908,2021-08-29,5,Very satisfied
REV-0137224,773855,1120,2021-09-07,4,Happy with purchase
REV-0137225,773861,496,2021-08-27,5,Great quality
REV-0137226,773863,1884,2021-09-02,5,Highly recommend
REV-0137227,773864,1019,2021-09-02,2,Would not reorder
REV-0137228,773872,1920,2021-08-30,5,Highly recommend
REV-0137231,773878,456,2021-08-15,3,"Decent, nothing special"
REV-0137232,773880,183,2021-08-18,4,Good overall
REV-0137233,773903,1171,2021-09-03,5,Excellent product!
REV-0137234,773906,1851,2021-09-12,3,"Decent, nothing special"
REV-0137235,773908,1009,2021-08-30,5,Excellent product!
REV-0137236,773910,945,2021-08-31,5,Great quality
REV-0137237,773912,438,2021-08-18,4,Good overall
REV-0137238,773913,792,2021-08-23,3,Average product
REV-0137239,773920,202,2021-08-22,5,Excellent product!
REV-0137240,773925,2254,2021-08-25,3,Average product
REV-0137242,773958,362,2021-09-10,5,Highly recommend
REV-0137243,773960,201,2021-08-26,4,Good overall
REV-0137244,773970,2269,2021-08-26,5,Great quality
REV-0137245,773978,615,2021-09-01,5,Highly recommend
REV-0137246,773981,471,2021-09-05,3,"Decent, nothing special"
REV-0137248,774004,2412,2021-08-28,5,Very satisfied
REV-0137249,774005,908,2021-09-08,4,Solid choice
REV-0137250,774008,2405,2021-08-26,5,Excellent product!
REV-0137252,774014,615,2021-09-12,2,Below expectations
REV-0137253,774022,449,2021-09-07,4,Solid choice
REV-0137254,774028,451,2021-09-07,5,Highly recommend
REV-0137255,774029,1009,2021-09-06,5,Excellent product!
REV-0137256,774044,981,2021-08-13,4,Works well
REV-0137257,774045,760,2021-08-22,1,Would not recommend
REV-0137258,774061,2193,2021-08-16,5,Great quality
REV-0137259,774072,1879,2021-09-06,2,Would not reorder
REV-0137260,774076,1879,2021-09-13,5,Highly recommend
REV-0137261,774080,1019,2021-08-22,3,Mixed feelings
REV-0137263,774092,585,2021-08-25,3,Mixed feelings
REV-0137264,774100,1893,2021-08-18,5,Great quality
REV-0137265,774102,782,2021-08-18,5,Excellent product!
REV-0137266,774103,781,2021-08-26,4,Solid choice
REV-0137267,774120,407,2021-08-12,3,Average product
REV-0137268,774134,470,2021-09-14,5,Very satisfied
REV-0137269,774136,506,2021-08-31,4,Works well
REV-0137270,774142,362,2021-09-07,5,Excellent product!
REV-0137271,774151,2124,2021-09-11,4,Good overall
REV-0137272,774163,981,2021-08-23,1,Not as described
REV-0137273,774169,2236,2021-09-10,4,Works well
REV-0137274,774183,1085,2021-08-14,4,Works well
REV-0137275,774184,1743,2021-08-15,5,Excellent product!
REV-0137276,774186,1722,2021-08-30,4,Good overall
REV-0137277,774192,2275,2021-09-03,4,Works well
REV-0137278,774196,449,2021-09-06,5,Highly recommend
REV-0137279,774204,1809,2021-08-25,5,Excellent product!
REV-0137280,774207,792,2021-09-09,5,Great quality
REV-0137281,774208,449,2021-09-07,3,"Decent, nothing special"
REV-0137282,774209,202,2021-08-30,4,Solid choice
REV-0137283,774211,424,2021-08-26,5,Very satisfied
REV-0137284,774222,1673,2021-09-13,4,Solid choice
REV-0137286,774241,1786,2021-09-16,5,Highly recommend
REV-0137288,774251,449,2021-09-06,4,Works well
REV-0137289,774252,461,2021-08-20,4,Works well
REV-0137290,774254,2341,2021-09-07,3,Mixed feelings
REV-0137291,774258,1261,2021-09-10,5,Highly recommend
REV-0137293,774267,1995,2021-08-31,4,Good overall
REV-0137295,774282,2367,2021-09-02,3,"Decent, nothing special"
REV-0137296,774289,1542,2021-09-14,5,Highly recommend
REV-0137297,774292,793,2021-09-06,5,Very satisfied
REV-0137298,774294,443,2021-08-27,4,Solid choice
REV-0137299,774295,674,2021-08-27,3,Average product
REV-0137301,774310,2331,2021-09-08,5,Highly recommend
REV-0137302,774326,1527,2021-09-11,5,Very satisfied
REV-0137303,774327,496,2021-08-20,1,Would not recommend
