date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source
2015-03-02,22178.0,17801.0,84529,0.0056700000000000006,164.9,referral
2021-09-17,27224.0,19381.0,129910,0.00478,221.8,organic_search
2018-03-22,28583.0,20430.0,141889,0.0047,196.4,referral
2020-01-26,16293.0,12595.0,71297,0.0041400000000000005,296.9,referral
2016-04-12,37526.0,28901.0,149781,0.005390000000000001,157.9,organic_search
2013-12-18,13825.0,10901.0,72395,0.0045000000000000005,154.0,organic_search
2017-07-13,27766.0,21735.0,135675,0.0033900000000000002,100.2,direct
2017-12-20,15328.0,12099.0,75750,0.005520000000000001,285.6,social_media
2020-02-28,20116.0,15109.0,93423,0.005410000000000001,197.2,direct
2015-09-09,18587.0,13758.0,87916,0.0041400000000000005,190.1,direct
2022-07-14,33730.0,26590.0,136867,0.005350000000000001,200.5,paid_search
2018-04-19,40961.0,33526.0,201133,0.00574,259.9,referral
2016-09-01,21640.0,17149.0,109678,0.0036400000000000004,204.0,social_media
2019-11-03,16872.0,12686.0,57144,0.00561,191.2,organic_search
2021-11-07,18751.0,13247.0,74916,0.004710000000000001,241.0,social_media
2021-08-19,34659.0,26539.0,156110,0.004880000000000001,240.4,referral
2015-05-20,30494.0,24191.0,126406,0.0035700000000000003,298.0,social_media
2018-03-10,25362.0,19672.0,85753,0.00394,311.6,organic_search
2014-08-18,24284.0,18786.0,92056,0.00337,305.5,organic_search
2016-04-21,33532.0,25443.0,151168,0.00393,107.6,referral
2017-02-18,16868.0,13003.0,64837,0.0040100000000000005,275.6,organic_search
2020-05-16,41763.0,33618.0,147559,0.00398,110.5,social_media
2020-02-16,23340.0,16388.0,118409,0.00555,204.3,direct
2015-01-16,11982.0,8884.0,42069,0.005540000000000001,294.7,organic_search
2019-01-01,13010.0,10036.0,51325,0.00495,219.9,paid_search
2019-01-25,12789.0,9244.0,55846,0.0043100000000000005,307.5,organic_search
2022-02-24,27069.0,19148.0,131958,0.0037900000000000004,157.7,direct
2020-09-06,27527.0,21630.0,108802,0.0036500000000000005,208.6,email_campaign
2018-09-07,24675.0,18579.0,111428,0.00538,318.4,social_media
2022-08-11,39582.0,27936.0,160850,0.00547,212.8,organic_search
2017-05-31,33594.0,25749.0,174323,0.00519,102.6,social_media
2015-11-09,14367.0,11128.0,65336,0.00464,129.1,direct
2019-01-08,15100.0,11084.0,66828,0.005690000000000001,118.8,paid_search
2014-03-25,20978.0,15803.0,73386,0.0051600000000000005,114.2,email_campaign
2016-01-10,13236.0,9859.0,64108,0.0048400000000000006,105.5,email_campaign
2016-05-12,32448.0,26326.0,125722,0.00432,316.3,email_campaign
2016-12-18,15169.0,11685.0,62649,0.0037300000000000002,222.6,paid_search
2021-04-15,46066.0,36105.0,162617,0.004690000000000001,310.4,organic_search
2016-06-18,34886.0,27062.0,161199,0.00367,265.2,paid_search
2021-04-20,42582.0,31626.0,150485,0.0038,111.5,organic_search
2015-07-01,20602.0,16457.0,79358,0.0035700000000000003,300.4,paid_search
2016-11-11,14481.0,10750.0,60880,0.00334,318.5,paid_search
2017-09-12,22613.0,15960.0,108189,0.0036100000000000004,171.2,referral
2015-11-17,11316.0,8912.0,55403,0.0041,159.0,social_media
2020-04-26,38854.0,30987.0,129370,0.00427,144.5,referral
2014-09-30,18116.0,14166.0,65756,0.0037,240.4,social_media
2017-06-10,33686.0,24717.0,143139,0.0038,305.6,organic_search
2020-06-09,42655.0,31413.0,156535,0.00369,154.7,email_campaign
2022-07-23,37128.0,28407.0,172419,0.0049,290.9,referral
2020-12-23,19179.0,14954.0,95061,0.005690000000000001,292.5,email_campaign
2021-02-01,24811.0,19041.0,121401,0.0034800000000000005,190.4,social_media
2021-09-27,27562.0,22060.0,142951,0.0045000000000000005,118.0,paid_search
2022-11-27,17259.0,13973.0,64284,0.005260000000000001,187.4,email_campaign
2015-08-23,26494.0,18687.0,102152,0.0035800000000000003,195.3,paid_search
2021-10-18,21604.0,16693.0,98358,0.0045000000000000005,253.1,referral
2014-01-13,11373.0,8627.0,58511,0.0034500000000000004,159.0,direct
2018-05-25,37954.0,29878.0,178017,0.0048000000000000004,269.4,social_media
2013-01-20,10270.0,8030.0,35184,0.0050100000000000006,283.9,email_campaign
2015-01-26,12273.0,9523.0,52623,0.0036600000000000005,301.7,referral
2019-08-26,33250.0,25753.0,150733,0.0038,134.7,paid_search
2015-01-31,10453.0,7595.0,51485,0.004350000000000001,123.4,email_campaign
2020-08-06,35171.0,25902.0,161966,0.00395,244.1,organic_search
2018-07-16,25962.0,20845.0,116096,0.0032300000000000002,190.7,organic_search
2017-05-22,30096.0,23024.0,119937,0.0050100000000000006,254.2,social_media
2019-08-02,36313.0,26157.0,152843,0.00495,136.5,organic_search
2021-11-21,19555.0,14372.0,70710,0.00453,186.5,paid_search
2019-09-01,26185.0,18902.0,87206,0.0038,295.5,organic_search
2019-09-27,24131.0,18595.0,129342,0.005200000000000001,308.8,referral
2022-02-12,24012.0,19085.0,104955,0.004750000000000001,128.7,referral
2022-04-24,50247.0,38699.0,164392,0.00485,125.8,paid_search
2013-10-01,13710.0,9680.0,52584,0.0032400000000000003,209.8,email_campaign
2022-12-03,21813.0,17728.0,70937,0.0038900000000000002,124.3,email_campaign
2013-02-03,14372.0,10507.0,72606,0.0043,215.7,social_media
2015-02-24,17173.0,13667.0,71689,0.00513,142.9,organic_search
2014-06-09,30401.0,24133.0,102124,0.0034200000000000003,142.4,organic_search
2017-08-29,32051.0,23655.0,174402,0.00478,267.7,organic_search
2019-06-16,38327.0,30471.0,137920,0.0053100000000000005,206.7,referral
2022-11-22,19652.0,15391.0,73281,0.00411,120.5,organic_search
2022-09-09,26537.0,21323.0,122541,0.00483,108.9,organic_search
2017-07-17,25338.0,19798.0,118388,0.004940000000000001,118.4,social_media
2015-01-21,11368.0,8795.0,37330,0.005580000000000001,135.7,paid_search
2022-03-01,35076.0,24922.0,188403,0.00451,128.5,paid_search
2020-07-04,36231.0,25655.0,167563,0.0035800000000000003,262.5,email_campaign
2021-03-03,37125.0,27617.0,174633,0.00415,299.1,organic_search
2019-06-24,42129.0,32514.0,163901,0.00478,180.4,organic_search
2016-02-27,15907.0,11168.0,82608,0.0043,205.6,email_campaign
2016-10-09,13627.0,9848.0,63580,0.00504,239.5,paid_search
2013-12-05,12296.0,8669.0,53642,0.0032900000000000004,227.5,referral
2021-09-10,24570.0,18030.0,128972,0.005560000000000001,272.2,social_media
2021-06-24,46126.0,36500.0,189683,0.00479,146.7,referral
2016-03-25,25460.0,18987.0,117893,0.00387,194.2,social_media
2013-08-29,23147.0,16818.0,83676,0.00408,183.8,organic_search
2021-06-02,42831.0,31013.0,182212,0.0046700000000000005,265.3,social_media
2018-01-13,11440.0,8719.0,61413,0.00551,272.6,paid_search
2020-10-01,21266.0,16930.0,76549,0.0054,227.6,email_campaign
2019-05-28,37280.0,27314.0,163509,0.00372,212.8,direct
2017-02-23,19901.0,15174.0,92090,0.0056300000000000005,109.5,paid_search
2015-11-26,12460.0,9654.0,42889,0.00506,298.6,organic_search
2015-09-08,19746.0,13838.0,93992,0.00498,132.1,organic_search
2021-11-05,20400.0,15416.0,95780,0.00459,217.1,social_media
2020-07-25,31945.0,23339.0,162927,0.00578,213.3,direct
2020-02-02,20865.0,14896.0,68465,0.00572,106.7,paid_search
2022-07-07,35410.0,25983.0,147788,0.00404,260.6,email_campaign
2015-03-08,23101.0,16215.0,83326,0.00425,240.2,organic_search
2016-11-27,13309.0,9682.0,72788,0.004200000000000001,174.3,paid_search
2013-03-29,19856.0,14231.0,93944,0.00555,218.4,social_media
2020-04-27,48189.0,38503.0,216284,0.00445,281.2,organic_search
2015-04-10,31701.0,23905.0,138034,0.0032400000000000003,250.5,email_campaign
2022-05-03,43413.0,33025.0,178141,0.00351,125.9,organic_search
2016-03-04,26344.0,19353.0,103165,0.00447,270.7,referral
2016-11-30,14123.0,10842.0,56376,0.00495,289.5,organic_search
2019-02-22,22545.0,16491.0,102964,0.0054,213.9,paid_search
2014-07-23,20563.0,16788.0,99371,0.00354,307.5,referral
2017-09-28,21195.0,16470.0,108775,0.0048400000000000006,244.4,referral
2013-06-22,26367.0,21250.0,113536,0.004070000000000001,255.4,paid_search
2015-12-09,16326.0,12045.0,69015,0.005450000000000001,269.1,paid_search
2018-07-03,28774.0,21475.0,109317,0.0036300000000000004,161.3,social_media
2016-09-07,23068.0,16975.0,76283,0.00485,249.0,social_media
2018-02-07,22384.0,17511.0,84703,0.00466,118.5,organic_search
2013-11-16,10651.0,7729.0,53104,0.00423,159.4,social_media
2021-12-09,20773.0,16717.0,100580,0.004390000000000001,300.4,paid_search
2017-03-10,25479.0,20206.0,107208,0.0034300000000000003,121.4,paid_search
2018-02-27,21338.0,17159.0,70800,0.0050100000000000006,301.0,organic_search
2019-03-05,30840.0,24990.0,162661,0.005730000000000001,225.1,email_campaign
2013-04-29,30100.0,21412.0,127202,0.00508,142.8,direct
2014-06-20,30816.0,22914.0,118380,0.004940000000000001,299.4,social_media
2019-10-27,19575.0,13980.0,72485,0.004410000000000001,209.3,direct
2015-04-13,32788.0,25880.0,169275,0.004200000000000001,121.1,referral
2016-10-24,16565.0,12863.0,81578,0.004260000000000001,263.5,referral
2014-07-15,23206.0,18797.0,74689,0.0039700000000000004,160.4,paid_search
2019-05-11,42448.0,32625.0,208628,0.004090000000000001,309.2,organic_search
2016-10-28,16013.0,12025.0,51729,0.0036200000000000004,191.4,organic_search
2016-08-19,28446.0,20582.0,92462,0.004920000000000001,218.6,paid_search
2016-10-27,16121.0,11701.0,83758,0.00442,220.9,organic_search
2016-03-24,27354.0,21211.0,133470,0.0041400000000000005,228.7,referral
2016-09-15,21936.0,17311.0,112756,0.005520000000000001,224.3,referral
2020-02-15,23915.0,18996.0,123972,0.00335,177.7,email_campaign
2013-11-09,11950.0,8786.0,61115,0.005770000000000001,316.8,social_media
2019-06-04,40229.0,32190.0,185194,0.00521,130.0,organic_search
2021-12-02,17604.0,12796.0,62792,0.004200000000000001,160.4,email_campaign
2015-09-30,17523.0,13440.0,57686,0.005090000000000001,284.6,organic_search
2014-08-30,24035.0,19477.0,110772,0.0034100000000000003,115.1,paid_search
2013-07-23,20992.0,16978.0,97061,0.0041400000000000005,201.3,social_media
2015-03-09,23240.0,17341.0,117770,0.00544,181.2,referral
2021-03-18,35408.0,28839.0,182242,0.005790000000000001,124.5,organic_search
2017-10-23,16768.0,12376.0,70432,0.004940000000000001,101.3,organic_search
2017-06-18,32370.0,23780.0,143718,0.00394,253.9,paid_search
2022-06-30,43026.0,32328.0,194772,0.004220000000000001,301.0,paid_search
2018-09-11,22565.0,16306.0,114735,0.00572,100.7,email_campaign
2019-07-29,29279.0,21774.0,139901,0.00432,237.0,paid_search
2020-05-15,40677.0,32433.0,199382,0.00547,105.8,paid_search
2019-01-29,14448.0,11220.0,68530,0.00336,169.9,organic_search
2017-11-17,15449.0,10944.0,60520,0.00578,261.8,organic_search
2017-09-13,23911.0,16994.0,111917,0.00321,145.2,organic_search
2016-01-15,12653.0,10155.0,55447,0.004520000000000001,290.1,N/A
2019-06-07,37857.0,27285.0,143379,0.0037600000000000003,219.3,organic_search
2013-01-16,9373.0,7503.0,37034,0.00446,284.4,paid_search
2020-11-24,18796.0,13402.0,84515,0.00393,141.6,paid_search
2022-04-18,44198.0,31257.0,158705,0.005240000000000001,219.7,social_media
2018-10-21,16474.0,13416.0,72338,0.005050000000000001,168.9,organic_search
2021-11-22,20461.0,16499.0,82338,0.00355,163.2,email_campaign
2021-07-10,31779.0,22917.0,150809,0.0056500000000000005,120.0,referral
2013-11-20,11167.0,9011.0,38482,0.0032900000000000004,136.0,social_media
2020-09-10,24599.0,17738.0,105977,0.00474,124.4,social_media
2017-09-04,22223.0,17808.0,119084,0.00525,134.6,referral
2022-01-13,17441.0,13941.0,74021,0.00551,316.7,organic_search
2021-10-17,20591.0,15415.0,74234,0.00368,201.4,organic_search
2016-10-11,15134.0,11420.0,51660,0.00351,194.3,paid_search
2022-08-19,41063.0,31131.0,138743,0.00472,275.3,organic_search
2014-05-02,31644.0,24370.0,153075,0.0032700000000000003,123.1,direct
2020-08-17,34854.0,28022.0,118396,0.0053300000000000005,125.2,organic_search
2016-02-14,19163.0,14357.0,70990,0.0046,161.3,email_campaign
2021-08-21,35239.0,27158.0,150437,0.0037400000000000003,288.1,social_media
2022-11-12,19558.0,13749.0,79761,0.005580000000000001,219.3,paid_search
2018-01-31,13111.0,10727.0,55626,0.0038200000000000005,240.7,organic_search
2017-10-07,19468.0,13738.0,96644,0.0038300000000000005,137.9,organic_search
2015-04-28,31168.0,23641.0,123478,0.00521,238.8,social_media
2022-12-29,20884.0,14640.0,82155,0.005220000000000001,165.6,direct
2013-12-21,11879.0,8813.0,56301,0.0034100000000000003,119.1,email_campaign
2019-01-04,15690.0,11339.0,79556,0.00549,210.1,paid_search
2015-04-12,33695.0,23984.0,164092,0.00457,188.3,social_media
2021-06-06,40909.0,32161.0,150967,0.00449,169.9,social_media
2017-03-28,27352.0,19599.0,104654,0.00538,216.2,email_campaign
2020-05-21,37203.0,26829.0,195525,0.0033,195.7,paid_search
2014-01-17,10035.0,7721.0,34898,0.0051400000000000005,163.8,organic_search
2016-04-06,34563.0,26040.0,176971,0.0037900000000000004,288.0,social_media
2013-02-12,15368.0,11408.0,65858,0.0036300000000000004,162.4,social_media
2017-04-24,39024.0,29763.0,128812,0.005280000000000001,122.4,social_media
2020-04-07,40824.0,30012.0,205218,0.0034800000000000005,161.2,referral
2015-12-12,15008.0,11400.0,58168,0.0056500000000000005,270.1,social_media
2019-12-11,17449.0,14297.0,63628,0.00337,300.3,paid_search
2021-11-01,20235.0,14266.0,81756,0.00525,197.9,organic_search
2014-04-13,32172.0,24250.0,152724,0.004390000000000001,120.4,organic_search
2015-12-29,16001.0,12904.0,61587,0.00421,125.4,organic_search
2013-04-22,28085.0,22427.0,141532,0.004880000000000001,302.2,email_campaign
2018-08-10,33078.0,25094.0,169398,0.004690000000000001,255.2,paid_search
2016-07-01,27643.0,19559.0,99053,0.00395,318.0,social_media
2021-05-18,40506.0,32133.0,144075,0.00576,222.9,organic_search
2016-04-25,31532.0,22488.0,150805,0.005690000000000001,268.7,organic_search
2021-09-21,28567.0,20425.0,111680,0.00534,279.9,referral
2020-11-07,17082.0,12711.0,79468,0.005690000000000001,233.5,referral
2020-08-13,40215.0,29520.0,205003,0.005770000000000001,279.0,organic_search
2014-11-12,12915.0,9215.0,50492,0.0036300000000000004,302.8,paid_search
2017-01-03,11507.0,8946.0,55783,0.00542,226.0,organic_search
2016-04-04,31700.0,22496.0,119980,0.00468,141.6,organic_search
2022-10-27,21533.0,16570.0,81302,0.0034800000000000005,207.3,social_media
2013-09-28,19359.0,15652.0,74052,0.0038200000000000005,154.5,paid_search
2017-12-15,16696.0,12618.0,88119,0.0035900000000000003,256.2,organic_search
2017-11-26,15331.0,11878.0,56009,0.0049700000000000005,140.4,social_media
2014-07-24,20142.0,15456.0,101375,0.004390000000000001,170.9,email_campaign
2022-04-01,42144.0,30733.0,195904,0.004690000000000001,228.2,organic_search
2018-09-21,26491.0,19068.0,135595,0.004200000000000001,265.6,social_media
2017-08-15,35864.0,25366.0,115515,0.00534,219.2,organic_search
2015-08-14,27482.0,20412.0,94726,0.0037800000000000004,149.4,paid_search
2018-08-05,32477.0,26417.0,177486,0.0037900000000000004,278.5,organic_search
2013-05-17,24122.0,18498.0,132379,0.00353,308.1,organic_search
2016-10-07,18947.0,14466.0,88287,0.0037500000000000003,130.4,social_media
2014-07-17,24173.0,17451.0,106949,0.00525,242.9,paid_search
2022-12-18,22512.0,17217.0,76624,0.00521,233.8,email_campaign
2019-06-12,39967.0,28872.0,162871,0.0035,163.6,organic_search
