promo_id,promo_name,promo_type,discount_value,start_date,end_date,applicable_category,promo_channel,stackable_flag,min_order_value
PROMO-0022-0430,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0431,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0480,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0487,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0604,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0667,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0782,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0905,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0923,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0937,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0967,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0984,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0023-0009,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0083,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0125,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0159,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0220,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0270,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0375,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0390,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0421,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0427,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0464,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0508,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0554,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0588,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0594,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0627,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0637,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0727,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0801,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0838,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0882,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0941,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0023-0951,Fall Launch 2017,percentage,10.0,2017-08-30T00:00:00.000,2017-10-02T00:00:00.000,,all_channels,1,0
PROMO-0024-0012,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0015,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0019,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0090,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0102,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0106,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0126,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0200,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0204,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0236,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0295,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0297,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0366,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0385,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0409,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0522,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0530,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0577,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0587,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0736,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0858,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0871,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0024-0943,Year-End Sale 2017,percentage,20.0,2017-11-18T00:00:00.000,2018-01-02T00:00:00.000,,all_channels,0,0
PROMO-0025-0029,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0046,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0092,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0099,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0183,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0268,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0307,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0309,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0379,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0408,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0429,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0473,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0571,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0595,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0603,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0624,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0670,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0699,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0765,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0781,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0891,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0960,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0970,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0025-0974,Urban Blowout 2017,fixed,50.0,2017-07-30T00:00:00.000,2017-09-02T00:00:00.000,Streetwear,online,0,150000
PROMO-0026-0050,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0072,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0091,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0142,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0149,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0228,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0253,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0277,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0395,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0405,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0461,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0463,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0484,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0499,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0500,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0556,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0559,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0561,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0681,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0741,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0780,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0825,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0912,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0917,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0921,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0929,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0939,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0946,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0968,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0026-0996,Rural Special 2017,percentage,15.0,2017-01-30T00:00:00.000,2017-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0027-0031,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0132,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0145,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0187,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0194,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0341,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0342,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0392,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0528,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0656,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0679,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0749,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0783,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0854,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0895,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0027-0919,Spring Sale 2018,percentage,12.0,2018-03-18T00:00:00.000,2018-04-17T00:00:00.000,,all_channels,0,100000
PROMO-0028-0033,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0053,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0117,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0170,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0175,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0176,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0182,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0219,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0267,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0347,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0358,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0423,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0460,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0490,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0526,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0615,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0688,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0690,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0697,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0737,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0739,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0744,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0745,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0755,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0794,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0821,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0903,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0940,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0028-0962,Mid-Year Sale 2018,percentage,18.0,2018-06-23T00:00:00.000,2018-07-22T00:00:00.000,,social_media,0,150000
PROMO-0029-0002,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0070,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0095,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0164,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0248,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0310,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0360,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0367,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0403,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0481,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0488,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0546,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0558,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0569,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0638,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0659,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0757,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0864,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0029-0896,Fall Launch 2018,percentage,10.0,2018-08-30T00:00:00.000,2018-10-01T00:00:00.000,,email,0,0
PROMO-0030-0021,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0157,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0180,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0272,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0336,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0345,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0359,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0448,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0456,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0494,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0506,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0598,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0768,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0833,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0834,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0852,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0860,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0030-0925,Year-End Sale 2018,percentage,20.0,2018-11-18T00:00:00.000,2019-01-02T00:00:00.000,,all_channels,0,0
PROMO-0031-0078,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0271,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0370,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0381,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
